C1908x2TS003_1 C1908x2TS026_1 C1908x2TS026_2 C1908x2TS049_1 C1908x2TS049_2 C1908x2TS049_3 C1908x2TS049_4 C1908x2TS049_5 C1908x2TS067_1 C1908x2TS067_2 C1908x2TS067_3 C1908x2TS067_4 C1908x2TS067_5 C1908x2TS073_1 C1908x2TS073_2 C1908x2TS073_3 C1908x2TS073_4 C1908x2TS073_5 C1908x2TS103_1 C1908x2TS103_2 C1908x2TS103_3 C1908x2TS123_1 C1908x2TS123_2 C1908x2TS123_3 C1908x2TS123_4 C1908x2TS123_5 C1908x2TS131_1 C1908x2TS131_2 C1908x2TS131_3 C1908x2TS131_4 C1908x2TS131_5 C1908x2TS179_1 C1908x2TS210_1 C1908x2TS210_2 C1908x2TS210_3 C1908x2TS210_4 C1908x2TS210_5 C1908x2TS215_1 C1908x2TS215_2 C1908x2TS215_3 C1908x2TS215_4 C1908x2TS215_5 C1908x2TS228_1 C1908x2TS228_2 C1908x2TS228_3 C1908x2TS228_4 C1908x2TS228_5 C1908x2TS270_1 C1908x2TS345_1 C1908x2TS345_2 C1908x2TS345_3 C1908x2TS345_4 C1908x2TS345_5 C1908x2TS389_1 C1908x2TS389_2 C1908x2TS389_3 C1908x2TS389_4 C1908x2TS389_5 C1908x2TS404_1 C1908x2TS404_2 C1908x2TS404_3 C1908x2TS404_4 C1908x2TS404_5 C1908x2TS405_1 C1908x2TS405_2 C1908x2TS405_3 C1908x2TS405_4 C1908x2TS405_5 C1908x2TS432_1
0.264122 0.232883 0.228537 0.264708 0.254278 0.259696 0.249602 0.254995 0.23874 0.260396 0.244442 0.249017 0.23986 0.307557 0.305478 0.295398 0.305032 0.302783 0.257456 0.256861 0.203331 0.278338 0.255149 0.28178 0.28178 0.28178 0.503219 0.578242 0.553838 0.540663 1 0.282568 0.313523 0.334286 0.340005 0.356199 0.349051 0.288834 0.33663 0.314963 0.316591 0.277566 0.348954 0.346298 0.316224 0.315382 0.33292 0.333813 0.268951 0.270141 0.254259 0.264068 0.290984 0.328601 0.330618 0.321438 0.315245 0.323607 0.229442 0.231795 0.233805 0.227407 0.236852 0.313523 0.334286 0.340005 0.356199 0.349051 0.312758
0.227186 0.227359 0.216901 0.244634 0.222724 0.233539 0.252661 0.240385 0.216999 0.23138 0.215942 0.215934 0.227765 0.282971 0.271665 0.273457 0.287034 0.280544 0.213478 0.251429 0.177638 0.286025 0.247578 0.255763 0.255763 0.255763 0.249581 0.236644 0.231561 0.240955 0.230255 1 0.289572 0.299228 0.272743 0.27165 0.2872 0.266103 0.288076 0.27759 0.255376 0.285689 0.282783 0.285653 0.307086 0.269046 0.313632 0.285673 0.266152 0.263143 0.263626 0.277389 0.264432 0.298813 0.301805 0.303505 0.293872 0.306256 0.24693 0.248461 0.243361 0.245539 0.244897 0.289572 0.299228 0.272743 0.27165 0.2872 0.279427
0.254996 0.280417 0.282246 0.294177 0.290036 0.300422 0.275678 0.281145 0.277025 0.277127 0.271338 0.269276 0.278543 0.369996 0.355927 0.320976 0.330673 0.323635 0.247984 0.330969 0.18405 0.332588 0.300636 0.35336 0.35336 0.35336 0.323832 0.322943 0.31546 0.288818 0.292423 0.326635 1 0.705975 0.562445 0.592815 0.54462 0.38498 0.406616 0.404676 0.380074 0.366154 0.449236 0.41851 0.416048 0.38757 0.463267 0.457031 0.326224 0.382045 0.359498 0.374979 0.338234 0.446274 0.446032 0.444243 0.420352 0.44445 0.344874 0.348245 0.344538 0.344362 0.342784 1 0.705975 0.562445 0.592815 0.54462 0.390869
0.251501 0.272256 0.271703 0.28589 0.284338 0.305358 0.280942 0.28754 0.267935 0.2874 0.275266 0.260451 0.275081 0.379573 0.353541 0.327494 0.33644 0.318372 0.23863 0.31846 0.186943 0.347923 0.309465 0.345187 0.345187 0.345187 0.330066 0.337821 0.335478 0.295887 0.313078 0.338576 0.712846 1 0.588166 0.631171 0.555842 0.39497 0.395869 0.414514 0.370057 0.365323 0.472581 0.442691 0.4329 0.396979 0.467134 0.458779 0.332719 0.388924 0.350092 0.38639 0.3604 0.461887 0.470788 0.451507 0.439185 0.457279 0.339321 0.338769 0.329668 0.338461 0.338975 0.712846 1 0.588166 0.631171 0.555842 0.411016
0.282795 0.285195 0.285507 0.311266 0.306197 0.315643 0.309846 0.315392 0.277078 0.292425 0.287468 0.273544 0.282437 0.380998 0.375188 0.337716 0.357128 0.34854 0.253543 0.337425 0.205032 0.341411 0.330669 0.34856 0.34856 0.34856 0.321693 0.330764 0.331966 0.304429 0.323833 0.328328 0.57273 0.59277 1 0.655351 0.676057 0.390156 0.395693 0.415748 0.375722 0.356504 0.437079 0.438666 0.443071 0.411048 0.491782 0.462908 0.334387 0.376093 0.364189 0.38228 0.36513 0.492927 0.489156 0.481803 0.478193 0.484846 0.347301 0.350418 0.341745 0.348021 0.344047 0.57273 0.59277 1 0.655351 0.676057 0.426584
0.258441 0.286132 0.286596 0.289219 0.284896 0.314593 0.282146 0.287372 0.271506 0.292774 0.279226 0.268457 0.27325 0.361158 0.368236 0.331359 0.350835 0.332904 0.243302 0.321928 0.1939 0.332714 0.307822 0.346401 0.346401 0.346401 0.323665 0.332656 0.322078 0.309291 0.317191 0.316885 0.597411 0.628867 0.658878 1 0.613167 0.396697 0.395349 0.392586 0.374731 0.362381 0.458037 0.434112 0.430825 0.434725 0.482752 0.453498 0.332345 0.357282 0.358179 0.361245 0.355403 0.479358 0.481906 0.472581 0.464722 0.467529 0.334571 0.333877 0.329251 0.332862 0.331335 0.597411 0.628867 0.658878 1 0.613167 0.409748
0.283042 0.280673 0.275289 0.324413 0.31332 0.330948 0.315717 0.319686 0.268731 0.286837 0.2823 0.273039 0.280874 0.381747 0.38786 0.336208 0.351312 0.35196 0.249765 0.358218 0.202207 0.336203 0.318655 0.334774 0.334774 0.334774 0.336898 0.347974 0.346488 0.322364 0.337897 0.33212 0.552221 0.55458 0.678078 0.619163 1 0.398207 0.408368 0.415816 0.390117 0.367163 0.455228 0.441965 0.449397 0.423106 0.523703 0.469966 0.338715 0.377214 0.376877 0.370498 0.36866 0.514338 0.515123 0.515541 0.497353 0.505486 0.336228 0.335491 0.328553 0.335989 0.337049 0.552221 0.55458 0.678078 0.619163 1 0.422943
0.219685 0.250913 0.247354 0.274204 0.249475 0.269503 0.255558 0.26242 0.234452 0.250928 0.242608 0.236827 0.245106 0.33773 0.320383 0.316554 0.321176 0.295584 0.216334 0.285639 0.183374 0.288599 0.256816 0.300148 0.300148 0.300148 0.217775 0.251989 0.246456 0.240072 0.233328 0.27865 0.341182 0.345783 0.343481 0.352654 0.34819 1 0.356365 0.303559 0.342876 0.379135 0.333248 0.309449 0.340652 0.325568 0.337814 0.350743 0.336209 0.335443 0.306645 0.314407 0.324939 0.339951 0.342364 0.33588 0.33669 0.338537 0.266174 0.265624 0.263035 0.264809 0.266293 0.341182 0.345783 0.343481 0.352654 0.34819 0.349649
0.243784 0.23776 0.252346 0.289497 0.254838 0.267206 0.267517 0.256067 0.227363 0.255733 0.225723 0.221406 0.22934 0.302281 0.308343 0.286948 0.297453 0.293318 0.24743 0.271051 0.193914 0.291281 0.242771 0.323259 0.323259 0.323259 0.302279 0.284833 0.270709 0.254942 0.2795 0.289219 0.373038 0.365672 0.35673 0.362919 0.362069 0.371204 1 0.389247 0.408985 0.350388 0.374738 0.364727 0.351374 0.334429 0.353094 0.343793 0.306921 0.311223 0.315498 0.318573 0.298395 0.348441 0.332193 0.354698 0.331139 0.342405 0.266944 0.268929 0.265449 0.267012 0.272122 0.373038 0.365672 0.35673 0.362919 0.362069 0.334414
0.226877 0.231027 0.243706 0.26703 0.245185 0.275949 0.265284 0.253376 0.216285 0.263808 0.223409 0.210502 0.221944 0.319381 0.318707 0.318157 0.304467 0.297595 0.205453 0.287532 0.179527 0.340398 0.266936 0.293553 0.293553 0.293553 0.267286 0.286256 0.278344 0.26783 0.273408 0.291911 0.38141 0.377666 0.375679 0.359846 0.382678 0.310554 0.379126 1 0.375324 0.340466 0.363518 0.359779 0.378578 0.347376 0.384151 0.394671 0.325977 0.379259 0.357175 0.377704 0.312067 0.390865 0.375929 0.396177 0.37253 0.387797 0.284528 0.28409 0.274163 0.285162 0.283934 0.38141 0.377666 0.375679 0.359846 0.382678 0.333008
0.231959 0.240094 0.24805 0.264428 0.250714 0.270076 0.24498 0.249434 0.219908 0.253976 0.230935 0.226599 0.233071 0.304863 0.315528 0.271148 0.272452 0.286269 0.226758 0.260227 0.187201 0.290673 0.254151 0.314501 0.314501 0.314501 0.272458 0.270816 0.268959 0.253788 0.263493 0.275857 0.332249 0.328763 0.330089 0.329142 0.332701 0.34393 0.385208 0.36683 1 0.356947 0.35155 0.322654 0.344857 0.318086 0.336348 0.341446 0.327972 0.303752 0.305422 0.302386 0.295087 0.344737 0.340518 0.343255 0.338656 0.341113 0.259867 0.262487 0.25959 0.258667 0.261217 0.332249 0.328763 0.330089 0.329142 0.332701 0.324455
0.230609 0.230795 0.242401 0.242735 0.235093 0.24398 0.245534 0.240005 0.205239 0.246314 0.207141 0.203395 0.209383 0.311804 0.310127 0.330085 0.288927 0.294551 0.216678 0.253966 0.167183 0.296957 0.250571 0.308899 0.308899 0.308899 0.234368 0.243145 0.230605 0.232226 0.219438 0.285856 0.327609 0.326858 0.312663 0.331004 0.324356 0.378043 0.334378 0.33075 0.364218 1 0.319124 0.300354 0.315435 0.310651 0.336509 0.334876 0.338962 0.288061 0.331585 0.299771 0.306293 0.344139 0.335913 0.348153 0.332912 0.348848 0.255882 0.250695 0.247631 0.253206 0.259399 0.327609 0.326858 0.312663 0.331004 0.324356 0.345265
0.23298 0.244445 0.24399 0.266577 0.244253 0.27048 0.258893 0.245735 0.261391 0.253375 0.25334 0.251772 0.26238 0.330445 0.302294 0.305091 0.312371 0.315914 0.225991 0.289947 0.164129 0.30586 0.264728 0.269421 0.269421 0.269421 0.332798 0.34405 0.312754 0.29803 0.302923 0.305588 0.404369 0.431823 0.389317 0.407308 0.401442 0.347702 0.375713 0.350805 0.359797 0.319272 1 0.480024 0.446562 0.442128 0.455175 0.375218 0.304867 0.302278 0.301112 0.304269 0.291373 0.426378 0.426904 0.410966 0.425962 0.434227 0.278103 0.276215 0.270513 0.276341 0.28288 0.404369 0.431823 0.389317 0.407308 0.401442 0.374823
0.243552 0.244252 0.248908 0.273104 0.251923 0.273292 0.259662 0.257877 0.268313 0.245795 0.258666 0.255928 0.26518 0.323157 0.304685 0.308783 0.298532 0.277821 0.246423 0.303177 0.170191 0.304975 0.27716 0.269641 0.269641 0.269641 0.336655 0.345102 0.32435 0.292922 0.302106 0.306981 0.381418 0.403216 0.40241 0.401382 0.397073 0.323314 0.359718 0.370838 0.331491 0.31334 0.47982 1 0.411258 0.46244 0.477593 0.406164 0.311361 0.310192 0.303926 0.309287 0.315135 0.48596 0.491796 0.450881 0.477115 0.481983 0.3111 0.305264 0.293993 0.309441 0.30771 0.381418 0.403216 0.40241 0.401382 0.397073 0.355207
0.262294 0.256279 0.25535 0.291458 0.269706 0.295893 0.285163 0.268494 0.237242 0.254102 0.243203 0.234892 0.24554 0.338864 0.334912 0.300999 0.30621 0.307461 0.247683 0.314426 0.179404 0.334676 0.2909 0.27659 0.27659 0.27659 0.288603 0.286776 0.284427 0.278285 0.27565 0.330062 0.382181 0.395327 0.412165 0.403711 0.414507 0.358163 0.347412 0.384885 0.352163 0.32814 0.445175 0.406508 1 0.399671 0.430392 0.374924 0.323957 0.363264 0.354064 0.353092 0.327855 0.431153 0.445578 0.420114 0.421921 0.43555 0.269033 0.269652 0.26037 0.266806 0.270347 0.382181 0.395327 0.412165 0.403711 0.414507 0.38296
0.225356 0.209861 0.223309 0.247777 0.239631 0.245119 0.246683 0.235445 0.228318 0.219774 0.232933 0.223978 0.236005 0.297236 0.297032 0.26605 0.263115 0.28111 0.225152 0.257281 0.165505 0.268369 0.269444 0.250168 0.250168 0.250168 0.297735 0.310837 0.286011 0.281381 0.268346 0.284786 0.343432 0.358728 0.360555 0.380487 0.376349 0.319941 0.316311 0.343696 0.323207 0.309292 0.41618 0.431162 0.380265 1 0.440178 0.356516 0.280562 0.271978 0.264215 0.278538 0.278586 0.435713 0.436898 0.407248 0.42243 0.429402 0.250686 0.245507 0.237447 0.247441 0.252823 0.343432 0.358728 0.360555 0.380487 0.376349 0.316844
0.231174 0.241721 0.242348 0.283392 0.263527 0.284542 0.266637 0.256634 0.240601 0.244244 0.244163 0.243868 0.253225 0.332583 0.322959 0.313717 0.311163 0.28655 0.217338 0.295318 0.169615 0.32745 0.328715 0.285651 0.285651 0.285651 0.288021 0.304809 0.295702 0.284388 0.283829 0.312757 0.419289 0.428462 0.446501 0.443739 0.478845 0.362576 0.351211 0.387146 0.357589 0.345187 0.445381 0.46268 0.424776 0.452456 1 0.433251 0.321446 0.32121 0.342498 0.330866 0.327344 0.564533 0.572708 0.535959 0.559791 0.560095 0.304591 0.305139 0.295299 0.300439 0.30758 0.419289 0.428462 0.446501 0.443739 0.478845 0.358893
0.253729 0.280315 0.281033 0.294343 0.26831 0.305074 0.280668 0.279251 0.253632 0.270667 0.26253 0.255326 0.260588 0.34105 0.325128 0.320787 0.313639 0.315835 0.232003 0.291198 0.198472 0.330299 0.328128 0.337689 0.337689 0.337689 0.316394 0.334729 0.31778 0.303109 0.299759 0.309777 0.456573 0.45233 0.442333 0.450757 0.456283 0.379669 0.37721 0.41624 0.375977 0.364717 0.413203 0.431198 0.397932 0.393471 0.469239 1 0.349859 0.357552 0.335033 0.354821 0.37382 0.471211 0.4841 0.466471 0.457501 0.47371 0.308616 0.303452 0.300309 0.306055 0.306495 0.456573 0.45233 0.442333 0.450757 0.456283 0.369053
0.221599 0.233543 0.232354 0.25901 0.24056 0.26663 0.263296 0.224995 0.227628 0.232298 0.217759 0.222777 0.227714 0.26467 0.266074 0.268375 0.280636 0.255213 0.198254 0.254866 0.186529 0.300855 0.240265 0.246147 0.246147 0.246147 0.188568 0.19155 0.185241 0.186106 0.191514 0.2584 0.273354 0.277331 0.272383 0.275103 0.278408 0.319628 0.28292 0.304337 0.306082 0.320328 0.281867 0.291085 0.288068 0.268522 0.291865 0.308727 1 0.345773 0.295699 0.319027 0.335263 0.297412 0.297982 0.299878 0.295396 0.306275 0.257173 0.259144 0.249231 0.251116 0.259332 0.273354 0.277331 0.272383 0.275103 0.278408 0.274984
0.216353 0.232646 0.234922 0.275251 0.2714 0.269833 0.265087 0.241594 0.232695 0.259566 0.225473 0.227874 0.232847 0.297675 0.288158 0.288192 0.288846 0.279376 0.198837 0.3111 0.17504 0.34283 0.244894 0.276909 0.276909 0.276909 0.215199 0.235015 0.23033 0.217062 0.223666 0.27081 0.341157 0.339392 0.322511 0.317914 0.320703 0.339188 0.304041 0.369938 0.298546 0.284187 0.30764 0.296556 0.350242 0.281015 0.305358 0.325719 0.363678 1 0.377348 0.371118 0.346733 0.304183 0.312612 0.300436 0.300176 0.31589 0.272044 0.27564 0.261776 0.271704 0.279528 0.341157 0.339392 0.322511 0.317914 0.320703 0.301535
0.232617 0.224955 0.228266 0.290999 0.270141 0.280135 0.282461 0.253751 0.226889 0.25087 0.222043 0.231228 0.233514 0.288287 0.285889 0.307806 0.275309 0.279682 0.196821 0.297667 0.1507 0.323163 0.257794 0.271925 0.271925 0.271925 0.215913 0.21867 0.214564 0.217605 0.207454 0.251092 0.315239 0.303855 0.320138 0.3268 0.328613 0.310293 0.311445 0.34942 0.30989 0.333973 0.299993 0.300202 0.338999 0.27289 0.333012 0.299135 0.31038 0.379023 1 0.374968 0.318819 0.322674 0.316984 0.324048 0.312435 0.324512 0.285998 0.292806 0.277738 0.285119 0.29574 0.315239 0.303855 0.320138 0.3268 0.328613 0.295797
0.235799 0.243113 0.245947 0.294971 0.254478 0.268399 0.280289 0.233007 0.246803 0.255787 0.249006 0.245442 0.25678 0.284026 0.276462 0.29272 0.28472 0.276615 0.199018 0.292538 0.165444 0.327283 0.236131 0.273997 0.273997 0.273997 0.216975 0.221616 0.219311 0.223804 0.218231 0.257833 0.323904 0.328605 0.307316 0.311272 0.299932 0.314601 0.291532 0.354521 0.29008 0.293584 0.299034 0.286451 0.319278 0.272342 0.302648 0.314239 0.33822 0.364054 0.365407 1 0.32094 0.315267 0.31195 0.319816 0.308996 0.317775 0.262855 0.263267 0.25573 0.260681 0.265242 0.323904 0.328605 0.307316 0.311272 0.299932 0.300707
0.223096 0.260725 0.261594 0.27772 0.259769 0.277381 0.253386 0.256133 0.24137 0.265002 0.242359 0.236248 0.244765 0.305242 0.288705 0.308772 0.305314 0.276534 0.2163 0.260121 0.199343 0.317298 0.240052 0.276718 0.276718 0.276718 0.219913 0.242951 0.241812 0.216654 0.228523 0.263169 0.316226 0.325792 0.323357 0.326618 0.32538 0.34015 0.306284 0.31705 0.299904 0.307623 0.288049 0.309296 0.320966 0.293141 0.319287 0.336962 0.355204 0.350883 0.330696 0.333175 1 0.324467 0.338282 0.324795 0.311971 0.330824 0.287162 0.286188 0.274422 0.287799 0.288253 0.316226 0.325792 0.323357 0.326618 0.32538 0.281672
0.242575 0.26734 0.270096 0.298344 0.271635 0.308245 0.287248 0.264097 0.245723 0.260169 0.24757 0.234201 0.251692 0.375836 0.36525 0.349739 0.316711 0.317752 0.246212 0.300032 0.195538 0.333739 0.329082 0.311626 0.311626 0.311626 0.301866 0.317694 0.297253 0.290865 0.290783 0.327743 0.432829 0.44133 0.478484 0.470626 0.489861 0.372325 0.372569 0.406005 0.366234 0.361231 0.44789 0.492989 0.442641 0.45432 0.57089 0.463235 0.340199 0.326825 0.347906 0.358126 0.341929 1 0.777124 0.752626 0.789265 0.797968 0.31097 0.304498 0.294952 0.306587 0.314052 0.432829 0.44133 0.478484 0.470626 0.489861 0.397043
0.22729 0.270431 0.259902 0.285781 0.259411 0.290567 0.274261 0.25096 0.242201 0.243632 0.241681 0.232708 0.24964 0.363416 0.331374 0.336609 0.313296 0.295808 0.224975 0.28382 0.187385 0.321291 0.311101 0.288751 0.288751 0.288751 0.288309 0.30791 0.298008 0.281425 0.281563 0.322197 0.421726 0.441686 0.46986 0.463674 0.479135 0.363584 0.350283 0.383216 0.357734 0.344683 0.449956 0.496834 0.449637 0.456561 0.571189 0.463816 0.334119 0.329543 0.330029 0.342184 0.341425 0.780195 1 0.700547 0.787458 0.776145 0.298848 0.293293 0.284453 0.295684 0.298384 0.421726 0.441686 0.46986 0.463674 0.479135 0.372459
0.244253 0.270981 0.268445 0.309615 0.279043 0.308825 0.298586 0.266201 0.242442 0.269756 0.244703 0.238199 0.254575 0.375557 0.35967 0.352778 0.319475 0.332667 0.237855 0.30638 0.197557 0.337959 0.333417 0.332817 0.332817 0.332817 0.309777 0.316522 0.29957 0.296753 0.294018 0.334705 0.434547 0.433455 0.463486 0.462423 0.491083 0.375212 0.387427 0.41839 0.378586 0.370913 0.452062 0.475685 0.446026 0.445778 0.556626 0.466792 0.347586 0.33345 0.353701 0.362261 0.339182 0.766621 0.712108 1 0.748002 0.747936 0.306757 0.302622 0.298029 0.303414 0.30744 0.434547 0.433455 0.463486 0.462423 0.491083 0.397694
0.228294 0.264399 0.260932 0.288478 0.26691 0.302629 0.282938 0.254033 0.247203 0.254963 0.247062 0.235829 0.248904 0.363952 0.336588 0.338919 0.303287 0.301962 0.233138 0.290413 0.200246 0.313815 0.313646 0.301297 0.301297 0.301297 0.284142 0.297806 0.289114 0.280828 0.273698 0.319526 0.394802 0.412681 0.458684 0.444382 0.461926 0.365016 0.349781 0.383071 0.354657 0.344787 0.445198 0.481499 0.43278 0.442083 0.564038 0.448449 0.326182 0.317502 0.330827 0.348619 0.324561 0.789459 0.791996 0.735239 1 0.780324 0.294149 0.288453 0.281206 0.290568 0.292709 0.394802 0.412681 0.458684 0.444382 0.461926 0.389042
0.237913 0.275313 0.26594 0.294304 0.275518 0.311135 0.286829 0.258365 0.241711 0.260339 0.245199 0.232835 0.250641 0.376459 0.350514 0.344536 0.312844 0.311795 0.233152 0.296157 0.194135 0.331773 0.330373 0.311835 0.311835 0.311835 0.296209 0.307341 0.289058 0.285053 0.283701 0.33295 0.417254 0.430736 0.460342 0.444722 0.466137 0.356986 0.360132 0.400104 0.362541 0.364105 0.448549 0.477694 0.443581 0.44809 0.558879 0.455358 0.334914 0.32519 0.333117 0.359031 0.339848 0.78723 0.767593 0.729855 0.77111 1 0.30829 0.302676 0.294238 0.303257 0.309099 0.417254 0.430736 0.460342 0.444722 0.466137 0.394423
0.274368 0.282505 0.298559 0.341641 0.307193 0.329233 0.348126 0.306379 0.299716 0.312212 0.296694 0.286987 0.296718 0.33216 0.336048 0.339398 0.337406 0.319845 0.280826 0.34083 0.249498 0.34305 0.28636 0.372757 0.372757 0.372757 0.273839 0.281079 0.276954 0.256447 0.260413 0.31163 0.393811 0.389293 0.383368 0.375949 0.374672 0.34752 0.350393 0.371218 0.340837 0.350379 0.356402 0.389166 0.330047 0.347884 0.374634 0.367449 0.35311 0.363025 0.381057 0.348294 0.382147 0.371989 0.372381 0.376882 0.358061 0.380398 1 0.941772 0.923927 0.976678 0.961534 0.393811 0.389293 0.383368 0.375949 0.374672 0.351942
0.274893 0.283327 0.295699 0.343435 0.305656 0.330823 0.34641 0.307033 0.294513 0.301746 0.289457 0.280242 0.292046 0.329819 0.327452 0.331917 0.329511 0.317523 0.277094 0.336544 0.248764 0.333798 0.282847 0.368666 0.368666 0.368666 0.274741 0.278814 0.2766 0.257665 0.257594 0.309525 0.394797 0.389203 0.380764 0.373111 0.372398 0.344528 0.351247 0.369516 0.343556 0.342388 0.353788 0.380791 0.328582 0.337653 0.372478 0.35984 0.350163 0.36326 0.381061 0.345775 0.374969 0.364033 0.364477 0.371111 0.351354 0.374952 0.92822 1 0.942037 0.929412 0.908621 0.394797 0.389203 0.380764 0.373111 0.372398 0.351415
0.284867 0.27989 0.294695 0.345594 0.299947 0.329858 0.341635 0.307736 0.289142 0.304922 0.283735 0.274227 0.285003 0.328233 0.33991 0.334529 0.329884 0.316691 0.277217 0.336419 0.249432 0.326625 0.28666 0.370466 0.370466 0.370466 0.281952 0.276861 0.276325 0.263006 0.26305 0.30755 0.394524 0.383377 0.376017 0.371481 0.368503 0.346282 0.35245 0.359047 0.339719 0.340828 0.351796 0.379008 0.324412 0.334887 0.368274 0.362594 0.3413 0.351255 0.370471 0.343858 0.366181 0.360776 0.359516 0.367362 0.347665 0.371207 0.915408 0.949082 1 0.915996 0.896247 0.394524 0.383377 0.376017 0.371481 0.368503 0.344564
0.275672 0.283537 0.299446 0.341565 0.308811 0.330869 0.347018 0.30712 0.297035 0.310659 0.293953 0.284328 0.294074 0.33296 0.339877 0.338946 0.337127 0.323174 0.279472 0.337876 0.249244 0.339243 0.285481 0.373759 0.373759 0.373759 0.274999 0.28181 0.277027 0.254774 0.258947 0.312484 0.39572 0.388525 0.384304 0.375093 0.374993 0.345897 0.351684 0.372265 0.340569 0.347304 0.354918 0.386486 0.328134 0.342061 0.371485 0.364749 0.347018 0.362835 0.378208 0.346845 0.380687 0.369071 0.36938 0.37502 0.354531 0.376576 0.974046 0.94115 0.924747 1 0.944818 0.39572 0.388525 0.384304 0.375093 0.374993 0.351033
0.254792 0.266012 0.279468 0.324639 0.291887 0.309899 0.337804 0.286835 0.279369 0.300201 0.272955 0.267515 0.27735 0.316074 0.314183 0.326649 0.314019 0.300444 0.26818 0.319196 0.237583 0.323589 0.274133 0.344342 0.344342 0.344342 0.259471 0.273082 0.263968 0.245117 0.254025 0.290983 0.368211 0.365491 0.36117 0.351845 0.353613 0.330356 0.333416 0.348014 0.325695 0.329721 0.341817 0.366317 0.316404 0.332168 0.353016 0.34129 0.336882 0.353143 0.368871 0.33129 0.366855 0.355987 0.352207 0.358964 0.339458 0.362513 0.91194 0.871841 0.853011 0.895169 1 0.368211 0.365491 0.36117 0.351845 0.353613 0.336163
0.254996 0.280417 0.282246 0.294177 0.290036 0.300422 0.275678 0.281145 0.277025 0.277127 0.271338 0.269276 0.278543 0.369996 0.355927 0.320976 0.330673 0.323635 0.247984 0.330969 0.18405 0.332588 0.300636 0.35336 0.35336 0.35336 0.323832 0.322943 0.31546 0.288818 0.292423 0.326635 1 0.705975 0.562445 0.592815 0.54462 0.38498 0.406616 0.404676 0.380074 0.366154 0.449236 0.41851 0.416048 0.38757 0.463267 0.457031 0.326224 0.382045 0.359498 0.374979 0.338234 0.446274 0.446032 0.444243 0.420352 0.44445 0.344874 0.348245 0.344538 0.344362 0.342784 1 0.705975 0.562445 0.592815 0.54462 0.390869
0.251501 0.272256 0.271703 0.28589 0.284338 0.305358 0.280942 0.28754 0.267935 0.2874 0.275266 0.260451 0.275081 0.379573 0.353541 0.327494 0.33644 0.318372 0.23863 0.31846 0.186943 0.347923 0.309465 0.345187 0.345187 0.345187 0.330066 0.337821 0.335478 0.295887 0.313078 0.338576 0.712846 1 0.588166 0.631171 0.555842 0.39497 0.395869 0.414514 0.370057 0.365323 0.472581 0.442691 0.4329 0.396979 0.467134 0.458779 0.332719 0.388924 0.350092 0.38639 0.3604 0.461887 0.470788 0.451507 0.439185 0.457279 0.339321 0.338769 0.329668 0.338461 0.338975 0.712846 1 0.588166 0.631171 0.555842 0.411016
0.282795 0.285195 0.285507 0.311266 0.306197 0.315643 0.309846 0.315392 0.277078 0.292425 0.287468 0.273544 0.282437 0.380998 0.375188 0.337716 0.357128 0.34854 0.253543 0.337425 0.205032 0.341411 0.330669 0.34856 0.34856 0.34856 0.321693 0.330764 0.331966 0.304429 0.323833 0.328328 0.57273 0.59277 1 0.655351 0.676057 0.390156 0.395693 0.415748 0.375722 0.356504 0.437079 0.438666 0.443071 0.411048 0.491782 0.462908 0.334387 0.376093 0.364189 0.38228 0.36513 0.492927 0.489156 0.481803 0.478193 0.484846 0.347301 0.350418 0.341745 0.348021 0.344047 0.57273 0.59277 1 0.655351 0.676057 0.426584
0.258441 0.286132 0.286596 0.289219 0.284896 0.314593 0.282146 0.287372 0.271506 0.292774 0.279226 0.268457 0.27325 0.361158 0.368236 0.331359 0.350835 0.332904 0.243302 0.321928 0.1939 0.332714 0.307822 0.346401 0.346401 0.346401 0.323665 0.332656 0.322078 0.309291 0.317191 0.316885 0.597411 0.628867 0.658878 1 0.613167 0.396697 0.395349 0.392586 0.374731 0.362381 0.458037 0.434112 0.430825 0.434725 0.482752 0.453498 0.332345 0.357282 0.358179 0.361245 0.355403 0.479358 0.481906 0.472581 0.464722 0.467529 0.334571 0.333877 0.329251 0.332862 0.331335 0.597411 0.628867 0.658878 1 0.613167 0.409748
0.283042 0.280673 0.275289 0.324413 0.31332 0.330948 0.315717 0.319686 0.268731 0.286837 0.2823 0.273039 0.280874 0.381747 0.38786 0.336208 0.351312 0.35196 0.249765 0.358218 0.202207 0.336203 0.318655 0.334774 0.334774 0.334774 0.336898 0.347974 0.346488 0.322364 0.337897 0.33212 0.552221 0.55458 0.678078 0.619163 1 0.398207 0.408368 0.415816 0.390117 0.367163 0.455228 0.441965 0.449397 0.423106 0.523703 0.469966 0.338715 0.377214 0.376877 0.370498 0.36866 0.514338 0.515123 0.515541 0.497353 0.505486 0.336228 0.335491 0.328553 0.335989 0.337049 0.552221 0.55458 0.678078 0.619163 1 0.422943
